XML:ID	InVersion	AlsoUsedIn	nonW	InParSegs	ChapterLocators	Vol	Label	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/0/full/full/0/default.jpg	Huntington	Thumbnail	surfaceGrp	surfaceGrp type (single leaf/bifolio)	surface type (r/v)	surface type resp	surfaceGrp/surface type cert	Notes
hm924v4n599	D			P-5b P-5d P-5f P-7a	Start of The  Ponds content	4	p. 95	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/599/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/599	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/599/full/150,/0/default.jpg		single leaf	r			
hm924v4n600	D			P-7a P-7b		4	p. 96	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/600/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/600	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/600/full/150,/0/default.jpg		single leaf	v			
hm924v4n601	D			P-7a P-5f P-8a P-8b		4	p. 97	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/601/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/601	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/601/full/150,/0/default.jpg		single leaf	r	BW		P-7a: quantity of air . . . to be detected. [ink1] P-5f: quantity of air.  P-8a: We have one . . . character. [ink1 rev in ink1] P-8b: Successive nations . . . spring morning [ink1 rev in pencil]
hm924v4n602	D		P	P-9a		4	p. 98	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/602/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/602	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/602/full/150,/0/default.jpg		single leaf	v	BW		P-9a: Yet the first . . . occupants of the land. [ink1 rev in ink1]. A related Journal passage is dated November 9, 1852, which suggests either that T was still working on D (dated early 1852 to September 1852) in November or that this leaf is from a later draft, perhaps E (September 1852-1853).
hm924v4n603	D					4	p. 99	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/603/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/603	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/603/full/150,/0/default.jpg		single leaf	r			
hm924v4n604	D					4	p. 100	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/604/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/604	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/604/full/150,/0/default.jpg		single leaf	v			
hm924v4n605	D					4	p. 101	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/605/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/605	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/605/full/150,/0/default.jpg		single leaf	r			
hm924v4n606	D					4	p. 102	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/606/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/606	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/606/full/150,/0/default.jpg		single leaf	v			Pencilled underlayer; is it a version of ink text?
hm924v4n607	D					4	p. 103	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/607/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/607	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/607/full/150,/0/default.jpg		single leaf	r			
hm924v4n608	D					4	p. 104	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/608/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/608	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/608/full/150,/0/default.jpg		single leaf	v			
hm924v4n609	D					4	p. 105	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/609/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/609	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/609/full/150,/0/default.jpg		bifolio	r1			
hm924v4n610	D					4	p. 106	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/610/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/610	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/610/full/150,/0/default.jpg		bifolio	v1			T's poetry: It s a real place
hm924v4n611	D					4	p. 107	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/611/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/611	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/611/full/150,/0/default.jpg		bifolio	r2			
hm924v4n612	D					4	p. 108	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/612/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/612	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/612/full/150,/0/default.jpg		bifolio	v2			Blank
hm924v4n613	D			P-34		4	p. 109	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/613/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/613	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/613/full/150,/0/default.jpg		single leaf	r			
hm924v4n614	D			P-34		4	p. 110	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/614/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/614	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/614/full/150,/0/default.jpg		single leaf	v			
hm924v4n615	D			BaF-2b		4	p. 111	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/615/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/615	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/615/full/150,/0/default.jpg		single leaf	r			
hm924v4n616	D			BaF-2b	Title catchphrase Baker Farm	4	p. 112	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/616/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/616	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/616/full/150,/0/default.jpg		single leaf	v			
hm924v4n617	D			HL-11b HL-12a	Start of Higher  Laws content	4	p. 113	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/617/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/617	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/617/full/150,/0/default.jpg		single leaf	r			
hm924v4n618	D			HL-12a		4	p. 114	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/618/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/618	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/618/full/150,/0/default.jpg		single leaf	v			
hm924v4n619	D			HL-11-c		4	p. 115	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/619/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/619	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/619/full/150,/0/default.jpg		single leaf	r			
hm924v4n620	D					4	p. 116	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/620/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/620	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/620/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n621	D			HL-13		4	p. 117	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/621/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/621	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/621/full/150,/0/default.jpg		single leaf	r			
hm924v4n622	D			HL-15	Title catchphrase Fall Animals [Brute Neighbors]	4	p. 118	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/622/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/622	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/622/full/150,/0/default.jpg		single leaf	v			
hm924v4n623	D			BN-12		4	p. 119	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/623/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/623	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/623/full/150,/0/default.jpg		bifolio	r1			
hm924v4n624	D			BN-12		4	p. 120	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/624/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/624	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/624/full/150,/0/default.jpg		bifolio	v1			|| [pencil (through || all): coincides with the turn from p. 246 to p. 247 in proofsheets, which is the end of one 3-page sheet: https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/1484
hm924v4n625	D			BN-12		4	p. 121	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/625/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/625	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/625/full/150,/0/default.jpg		bifolio	r2			
hm924v4n626	D			BN-12 BN-13		4	p. 122	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/626/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/626	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/626/full/150,/0/default.jpg		bifolio	v2			
hm924v4n627	D			BN-13		4	p. 123	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/627/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/627	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/627/full/150,/0/default.jpg		single leaf	r			
hm924v4n628	D			BN-13 BN-14		4	p. 124	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/628/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/628	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/628/full/150,/0/default.jpg		single leaf	v			
hm924v4n629	D			PW-7b		4	p. 125	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/629/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/629	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/629/full/150,/0/default.jpg		single leaf	r			
hm924v4n630	D			PW-7b		4	p. 126	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/630/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/630	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/630/full/150,/0/default.jpg		single leaf	v			
hm924v4n631	D			S-18 S-19		4	p. 127	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/631/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/631	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/631/full/150,/0/default.jpg		bifolio	r1			
hm924v4n632	D			S-19		4	p. 128	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/632/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/632	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/632/full/150,/0/default.jpg		bifolio	v1			
hm924v4n633	D			S-19 S-21b		4	p. 129	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/633/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/633	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/633/full/150,/0/default.jpg		bifolio	r2			
hm924v4n634	D			S-20 S-21a S-22		4	p. 130	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/634/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/634	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/634/full/150,/0/default.jpg		bifolio	v2			Entire text in pencil
hm924v4n635	D			C-12a C-12b C-13a	Start of Conclusion content	4	p. 131	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/635/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/635	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/635/full/150,/0/default.jpg		bifolio	r1			
hm924v4n636	D			C-13a		4	p. 132	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/636/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/636	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/636/full/150,/0/default.jpg		bifolio	v1			
hm924v4n637	D			C-13a C-14		4	p. 133	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/637/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/637	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/637/full/150,/0/default.jpg		bifolio	r2			
hm924v4n638	D			C-14		4	p. 134	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/638/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/638	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/638/full/150,/0/default.jpg		bifolio	v2			
hm924v4n639	D			C-12a C-12b C-13a		4	p. 135	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/639/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/639	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/639/full/150,/0/default.jpg		single leaf	r			
hm924v4n640	D			C-13a		4	p. 136	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/640/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/640	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/640/full/150,/0/default.jpg		single leaf	v			
hm924v4n641	D			C-14		4	p. 137	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/641/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/641	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/641/full/150,/0/default.jpg		single leaf	r			
hm924v4n642	D			C-14 C-15		4	p. 138	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/642/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/642	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/642/full/150,/0/default.jpg		single leaf	v			
hm924v4n643	D			E-72e	Start of random  leaves	4	p. 139	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/643/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/643	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/643/full/150,/0/default.jpg		single leaf	r			
hm924v4n644	D			E-72e		4	p. 140	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/644/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/644	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/644/full/150,/0/default.jpg		single leaf	v			
hm924v4n645	D			E-88		4	p. 141	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/645/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/645	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/645/full/150,/0/default.jpg		single leaf	v			In terms of paper structure, verso precedes recto, but content runs from verso to recto. T's " 103" in pencil in upper right corner
hm924v4n646	D			E-88		4	p. 142	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/646/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/646	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/646/full/150,/0/default.jpg		single leaf	r			
hm924v4n647	D			E-88		4	p. 143	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/647/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/647	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/647/full/150,/0/default.jpg		single leaf	r			T's "105" in pencil in upper right corner
hm924v4n648	D			E-88		4	p. 144	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/648/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/648	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/648/full/150,/0/default.jpg		single leaf	v			
hm924v4n649	D			FIWV-17 FIWV-18		4	p. 145	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/649/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/649	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/649/full/150,/0/default.jpg		bifolio	r1			Entire text in pencil Xref: Vs about owl
hm924v4n650	D			FIWV-18 FIWV-19		4	p. 146	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/650/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/650	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/650/full/150,/0/default.jpg		bifolio	v1			Entire text in pencil
hm924v4n651	D			FIWV-20 FIWV-21a		4	p. 147	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/651/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/651	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/651/full/150,/0/default.jpg		bifolio	r2			Entire text in pencil.  Xref: "I should not forget &c vs"
hm924v4n652	D					4	p. 148	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/652/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/652	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/652/full/150,/0/default.jpg		bifolio	v2			Entire text in pencil: "He did not contemplate a temporal fulfillment of his schemes"
hm924v4n653	D			E-49b		4	p. 149	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/653/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/653	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/653/full/150,/0/default.jpg		single leaf	v			Paper is a quarter piece of large format paper T used in making surveying maps and phenological charts. In terms of paper structure, verso precedes recto, but content runs from verso to recto.
hm924v4n654	D			E-49b		4	p. 150	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/654/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/654	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/654/full/150,/0/default.jpg		single leaf	r			Paper is a quarter piece of large format paper T used in making surveying maps and phenological charts. This page contains surveying diagrams and calculations in pencil, under the ink text.
